"asthma,allergic diseases,air pollutant,machine learning,deep learning,black-box","Allergic diseases, including asthma, allergic rhinitis and atopic dermatitis, is one of major global health threats. It is estimated that asthma affected approximately 358.2 million individuals worldwide in 2015, and our previous study also found that nearly 40% of children (&lt;6 year-old) had one of the aformentioned allergic diseases.  Air pollution is also an increasing threat to the global burden of disease, and nearly 7 million people died from air pollutant every year.  A number of studies have shown the correlation between air pollutant and exacerbation of allergic diseases, particularly asthma.  However, most of the studies were cross-sectional studies, and the cohort study with long-term follow-up is still lacking.  Notably, most of the studies simplified the complex and dynamic exposure of air pollutant into one averaged exposure level; therefore, the exact impact of air pollutant on exacerbation in asthmatics remains elusive.  It is hence essential to identify the representative air pollutant indicators, which have a clinical impact on exacerbation in patients with allergic diseases. Taichung Veterans General Hospital (TCVGH) has established Clinical Information and Research Center (CIRC), which acts to integrate electronic medical record (EMR) at TCVGH. Therefore, we are able to integrated air pollutant databases with EMR at TCVGH to establishe a comprehensive cohort of allergic diseases with long-term health and air pollutant data. The remarkable advances in machine learning and deep learning models in recent years have enabled us to use multi-dimensional variables in the development of a disease-specific outcome prediction system, which has the potential to be incorporated into a healthcare information system as an automated decision support system.  However, the black-box issue remains the main obstacle for the practical application of deep/machine learning in medical fields.  This integrated program aims to establish the allergic disease cohort through integrating EMR at TCVGH and air pollutant databases and to employ deep/machine learning models in predicting exacerbation of patients with allergic diseases.  Additionally, we will build an interactive interface which allows physicians for immediate response by kicking the crucial variables.  We believe that such an interpretable model and interactive interface through maximizing the value of multi-dimensional clinical and air pollutant databases in central Taiwan should have high practical value."
"chronic kidney disease,renal pathology,deep learning,computer vision","Chronic kidney disease (CKD) is a prevalent disease in Taiwan. Early and definite diagnosis is detrimental for early treatment and prevention of end-stage renal disease (ESRD). In clinical practice, the clinicians may suggest patients with overt symptoms to receive renal biopsy to identify the underlying diagnosis. However, the interpretation of renal pathology is time-consuming for the renal pathologist to make the pathological diagnosis. Currently, clinician can obtain the pathological report at least 1 to 2 weeks after the renal biopsy. It is possible to facilitate the efficacy, quality and accuracy of pathological diagnosis if there are useful assistive tools to help pathologist in the process of image interpretation. In this years, computer can have competent performance with human in many areas, such as computer vision, nature language processing and voice recognition due to the rapid development of deep learning. It would be a good news for CKD patients if we can use these advanced technologies to assist the interpretation of renal pathology. In this study, we aim to develop a classification model that can identify various pathological characteristics of glomerulus (such as glomerulosclerosis, proliferation…) The automatic detection system can help the clinician figure out the specimen quality in seconds and accelerate the process of pathological interpretation, and this may improve the quality and efficiency of pathology diagnosis in the future."
"Lung cancer,computed tomography,deep learning,convolutional neural networks","Lung cancer has been the leading cause of cancer death with the highest morbidity and mortality in Taiwan. However, early detection and diagnosis of pulmonary nodules by low-dose computer tomography (CT) images screening examination had been demonstrated the improvement of survival in lung cancer patients. In the past decades, a number of computer-aided detection and diagnosis (CAD) systems had been proposed to assist the radiologist in detecting pulmonary nodules when reading chest CT images. Recently, artificial intelligence have been extensively used in computerized pulmonary nodule analysis. Unlike conventional CAD systems, deep learning techniques with conventional neural networks provide the basic advantage of an automatic exploitation feature as they have the ability to learn image representations. In this study, we will develop a fully automatic and efficiently CAD system based on conventional neural networks and deep learning techniques to identify and localize the suspecting malignant pulmonary nodules. The system of this project is designed and expected to improve accuracy in diagnosis, assist in early detection of cancer and reduce the exam evaluation time when chest CT imaging reading. Moreover, this system will be also helpful in communication with patient and health caregivers."
"Pediatric heart and breathing sounds,smart medical device,deep learning network,artificial intelligent.","In the previous project, we developed a new method that can assist in the diagnosis of lung lesions and treatments, as well as being easy to carry and without CT diagnosis. In this year, we extend the technology to pediatric heart sound analysis, because the diagnosis of pediatric heart disease is more challenging than adults. Ultrasound is the most commonly used tool for diagnosing pediatric heart disease, but it is more expensive and less portable. Although auscultation can diagnose pediatric heart disease by abnormal heart sounds, it is cheaper, more mobile, non-radioactive, non-lodging, but relies on expert skills and experience, and each expert has different diagnostic accuracy. The use of auscultation sound information as a deep learning model to diagnose abnormal adult heart sounds proven to be an effective method after the use of electronic stethoscopes for clinical purpose. However, the diagnosis of pediatric heart disease remains to be studied and developed. This project proposes a one-year plan to establish a deep intensive learning network model for the study of the pediatric cardiopulmonary medical (PCM) sound diagnostic system. We are using artificial intelligence technology to let the computer learning the heart and lung sound signals of children. The result estimated by computerized tomography is combined with the doctor's treatment strategy so that the most useful information from the model is provided to the physician as an essential basis for diagnosis and treatment. The improvement of data collection is proposed to cooperate with multiple sets of dynamic filters to analyze the significant PCM sound effectively. We expect this project can develop a portable, real-time method as a useful tool to assist screening for diagnosis of pediatric heart disease."
"Work-related Musculoskeletal Disorders,Deep Learning,Occupational Medicine;","The  injury  resulted  from  the  repetitive  and  load-bearing  works  is  the  most  frequent work-related musculoskeletal disorders (WMSD) or cumulative trauma disorders (CTD). It comes  from  the  overload  of  repetitive  load-bearing  acts,  which  resulting  in  fatigue, inflammation, even injury of musculoskeletal system. According to the annular report of Labor Insurance Bureau, WMSD is up to 85~88% payment. Thus, the aim of the study is to evaluate the risk of WMSD during work by using the simple, quick, and correct methods by using the deep learning algorithms. In the proposed research method, After collection the videos of hand repeated movements, the ergonomic hazards are evaluated by using the 2D Human Pose Estimation method, which is based on the Key Indicator Method - Lifting, Holding, Carrying (KIM-LHC). The previous collaboration focused on the classification of hazard risk levels for hand-hitting actions in the Key Indicator Methods – Manual Handling Operating Tasks (KIM-MHO). The current research results are compared with the accuracy of the doctor's judgment classification of more than 80% (Accuracy). This project will continue the   research   results   of   previous   collaborations,   and   build   a   model   of   pre-defined classifications through deep learning algorithms for Lifting, Holding, and Carrying operations in the KIM-LHC scale. The research goal is set to the accuracy of the proposed method to more than 90% compared with experts and scholars, in order to achieve fast and accurate assistance to determine the risk of Ergonomics, and can immediately improve feedback"
"deep learning,fundoscopy,diabetes","Title: Detection of coronary artery disease from retinal fundus photographs via deep learning (1)Objective： To build deep learning model to predict cardiovascular disease with retinal fundus images. (2)Background and method:： Cardiovascular disease is the leading cause of death among patients with diabetes. The prevalence of cardiovascular disease is increasing despite our best efforts to control relevant risk factors. Early detection and thus prevention are important step for further bring down the cardiovascular risk. According the previous literature, diabetic retinopathy is a predictor for cardiovascular disease and all-cause mortality. The vascular structure, an caliber of blood supply to retina are reported highly related to cardiovascular burden. With the rapid progression and evolution al change in deep learning technique, deep learning model trained by fundus image labeled by expertise, can detect diabetic retinopathy in high accuracy. In the research, we aim to build deep learning model with retinal fundus image from our diabetic outpatient department to predict cardiovascular disease. Inclusion ： Fundus image: 10,0000, (80% as training set, 10% as validation set, 10% as test set) Inclusion criteria : 1.Patients with diagnosis of type 2 diabetes。 2.Patients with available coronary angiography reports. Exclusion criteria: 1.Fundus image reported as bad quality by VeriSee. (3)Method: We will collect retinal fundus images from our outpatient departments from 2008-2018 and assess the image quality by VeriSee, which is a deep-learning based software developed to auto-detect diabetic retinopathy or patients with diabetes, with reported accuracy around 90%. We will extract patients ever received coronary angiography in our hospital and labeled with coronary artery disease and without coronary artery disease accordingly. We will use convolution neural network and attention map technique to identify patient with coronary artery disease and further extract features related to the diagnosis."
"Face Alignment, 3D Face Reconstruction, Face Recognition, Deep Learning","In recent years due to the rapid development of deep learning, the accuracy of face recognition has greatly improved, and therefore face recognition has been applied to many everyday situations such as e-gate enrollment systems, access control, or financial identity recognition. For near frontal face images, face recognition methods based on deep learning can reach or surpass human-level performance. However, for face images with large pose variations, there is still a lot of room for improvement. Most face databases for deep learning are 2D images, and most recognition methods do not utilize the 3D information of faces. If the pose variation of a head is large, there will be a significant drop in the recognition performance.This project consists of three stages. The first stage is to develop a face alignment method, used for the preprocessing step in reconstructing 3D face models in the second stage. The second stage develops an algorithm for reconstructing 3D face model from a single 2D face image. The third stage develops deep-learning based algorithms for face recognition, utilizing both the information of 2D face images and 3D face models. The 3D face information enables the recognition model to learn how to extract face features without being influenced by pose variations of heads. The 3D face information is obtained by the algorithm developed in the second stage. Hence, the input to the face recognition system only requires a single 2D image, and there is no additional hardware required for obtaining 3D face information.We look forward to combing the information of 2D face images and 3D face models can lead to promising face recognition performance despite different pose variations of heads. In addition, the technology of reconstructing 3D face models from a single image can also be applied to augmented reality and virtual try on."
"glioma, deep learning, computer vision, digital pathology","Malignant gliomas, which make up majority of primary brain cancer, are difficult-to-treat, highly lethal tumors that result in global health threat. Due to their lethality and relevance of histological type to treatment and prognosis, histopathological diagnosis of gliomas is currently important area in oncology. Though confirmatory diagnosis of gliomas often relies on ancillary studies such as immunohistochemistry, sequencing or in situ hybridization, interpretation of H&E slides still plays a crucial role in accurate tumor classification. However, interpretation of glioma morphology, especially among some difficult-to-discriminate entities, such as between oligodendroglioma or astrocytoma, may be challenging and become source of diagnostic controversy. Therefore, after deep learning technology began to be applied in computer-aided histopathological interpretation in recent years, glioma classification on whole-slide image has become a popular subject in digital pathology. While many researchers have make process in some limited area of brain tumor histopathology, such as grading of astrocytomas, there still lack a complete digital system for glioma classification. The authors plan to build a system by deep learning on detailed annotation of histopathology slides and molecular tests, that will perform preliminary automatic classification of glioma, to facilitate diagnosis and treatment of gliomas."
"Clinical Decision Support System ,CDSS,artificial intelligence,AI,data mining,machine learning,deep learning","Due to the rapid development of information technologies, smart medicine has become an important trend of clinical practice. Clinical Decision Support System (CDSS) has been developed for several years and it can assist doctors to improve the quality and accuracy of diagnosis. However, most CDSSs exploit rule-based model for diagnosis and treatment strategies, which is not suitable for the construction of the complicated knowledge system. Hence, conventional CDSSs can not assist doctors for making a correct diagnosis efficiently. Recently, artificial intelligence has been widely used in many fields. In particular, medical artificial intelligence research has become an important trend. Therefore, in this project, we will focus on incorporating artificial intelligence techniques into the decision support system to improve the quality of medication.      In this subproject, we will construct a medical decision support system to increase the quality and efficiency of healthcare decision. This project is tailored to fit for different kinds of diseases using artificial intelligence techniques, including data mining, machine learning and deep learning methods, so as to construct an effective medical decision support model with incorporations of medication records, literatures and guidelines."
"Text Mining, Deep Learning, Cognitive Difference, Shared Decision Making, Doctor-Patient Communication","Applying information techniques to healthcare issues has become an emerging research topic recently. As patients draw attention to their health, there are more and more medical disputes might occur due to unexpected medical results, poor communication or cognitive differences between patients and healthcare professionals during the treatment. Yet, through shared decision-making model (SDM), it is hoped that mutual trust between healthcare professionals and patients can be enhanced and that medical disputes might be alleviated. Several research on shared decision-making model has been published, but few studies apply an integrated model combining cognitive theory, text mining and deep learning technologies to solve SDM issues. Therefore, this three-year project aims to propose the following three potential research topics.(1) Patients can express their disease concerns by using ordinary vocabulary to search for and retrieve similar disease treatment cases: When patients encounter the problem of disease treatment, they usually use daily vocabulary to describe the actual course of the disease. Since they may not necessary understand the medical terminology, they might have difficulties in describing their disease. Therefore, in the first year, a disease treatment case retrieval system will be designed for patients to use daily vocabulary to search for similar disease treatment cases, which provide a reference for disease problems.(2) Building a Shared Decision-Making corpus: In the communication process of disease treatment decision-making, the cognitive differences can be caused by patients' preferences and health literacy. Therefore, medical disputes might happen when the expected results are not achieved. In the second year, we will establish a shared decision-making corpus to analyze the extent of cognitive differences between patients and healthcare professionals when they jointly participate in the decision-making process. This corpus can assist them to reach a consensus in developing relevant decision-making tools.(3) Designing a disease treatment decision prediction model based on the patient's cognition and preference: In the process of disease treatment decision-making, it is difficult for patients to confirm the treatment plans due to various complex situations caused by physiological, psychological or external environment. In the third year, we will develop an ensemble prediction model of disease treatment decision. This will integrate several deep learning classifiers to support patients and healthcare professionals on disease treatment decisions."
"Big Data, Monitor water quality, recursive neural network","The main purpose of this research project is to use the image data through big data technology to monitor water quality variation. It is decided to develop a computing system that strengthens water time-history monitoring and presents water quality turbidity. The water conservation area in the catchment area has a wide range. To reinforce management, the plan is to expand and upgrade the water conservation intelligent image management platform and upgrade water quality monitoring to assist in the use and management of water supply quality. In the past, the vendor are limited to the observation and estimation of time series changes in water quality using only general linear regression models. However, the prediction model was not good. After interviews, the industry wanted to develop a neural network system that can solve the time series of water quality monitoring system. The RNN2 model was developed to predict the water quality change of Qingtan reservoir after heavy rain or soil quality change. Due to network model has a memorable recurrent neural network for analysis and prediction, the results will be compared with traditional linear regression models."
"deep learning,mesenchymal neoplasia,reagent spectrum","Mesenchymal neoplasia is rare; however, at specific site it may be quitecommon, such as in gastrointestinal tract (e.q., gastrointestinal stromal tumor, GIST). When high-risk features are present, these diseases are mainly treated by targeted therapy. However, to achieve effective treatment, mutational analysis of the target genes must be applied first, and there are usually multiple gene targets need to be tested. Current turn-around time, from receiving the pathology specimen to confirming the mutational status of the target genes, takes about 1 week to accomplish. To accelerate the test time and to reduce the waiting anxiety of the patients, in this project, we plan to incorporate artificial intelligence andnew-generation sequencing techniques in the pathological processes, trying to reduce the time needed on laboratory procedures. Among these, one of the major topics is how to enhance the reaction signals. Through synergetic physical and chemical techniques (either via reagent, by fluorescence, or spectrum distribution), a stronger and clearer signal can be obtained, compared with the current signal produced by a single reaction. Enhance the readability of the reaction signals means the increase of test sensitivity and the reduction in specimen amount that needed. The corresponding automatic analysis model based on deep learning can be established. The success of this project not only will lead into a quicker way in tumor gene testing, but also provide an opportunity in advancing future nano-techniques, which in turn benefits the whole oncologic society."
"Welding,Automation,Laser Triangulation,Deep Learning,Neural networks","In this project a research is proposed on the challenge of welding automation.  Welding qualities would be affected by the product types and the manufacture processes.  In General, a fully automated production could not be employed in the welding process.  Since most of the welding process are not easy to control because of the affected factors, e.g., weld environment and human intervene.  Therefore, in order to insure the quality of the welding process, it would be better to reprocessed instantly for the weld defects.  For those heavy pips, any welding defect found after process would cost twice or triple the general process time.In this research project, it proposed a laser-based smart vision system for the monitoring of the weld process in real time and to inspect the weld quality.  The laser vision system using the laser triangular techniques would be employed.  A structured laser line would be projected on the product under process.  An image sensor in a few inches apart with an appropriate angle would sense the laser lines in the associated pixels.  Each pixel is corresponding to a deviation to the middle, x axis value, and a height from vision system down to the product, z axis value.  The vision system could move forward or backward.  A sampling signal would be generated while the system moves every 0.1 millimeters.  A 3-D image would then be constructed.  The shape of weld pool could be analyzed to detect the weld defects.  The weld parameters, i.e., arc current, arc voltage, travel speed etc., could be employed for further study.  A deep learning algorithm are used to train a set of neural networks parameters.  The accuracy improvement of the weld defect detection should be achieved through the classifier with the recurrent neural networks structure."
"deep learning,hypoxemia,spectra,NIR,heart rate","Long-term hypoxia will lead to a sharp deterioration of body functions. Any environment that may cause changes in blood oxygen saturation concentration can be continuously monitored using blood oxygen equipment to provide life monitoring judgment. The supply of oxygen and blood is very important for the normal growth of human tissues. At present, oximeters are mostly used for bed monitoring, home care and cardiopulmonary monitoring during exercise.The research team of this laboratory has been developing equipment for infrared imaging technology and thermal radiation image analyzer for a long time. The development of deep learning blood oxygen concentration analyzer equipment can increase and establish a good industry-academia technology exchange and cooperation relationship, and develop technologies and products that meet market needs. We hope that the development of a deep learning spectroscopic blood oxygen concentration measuring instrument has two important technical issues.I. Integrated development of optical measurement and electromechanical systems for spectral measurementWe hope to develop a spectroscopic method for blood oxygen saturation concentration measurement, which is different from traditional blood oxygen saturation concentration measurement devices that can only provide data information, and it is susceptible to measurement variations caused by light sources, skin, and the environment. The technology we developed can provide continuous wavelength spectrum measurement. The blood oxygen concentration information of these skin tissues can provide important information in clinical diagnosis and become an important indicator for doctors to judge human health. This research project cooperates with Dekeyi to develop a continuous spectrum measurement blood oxygen saturation concentration analyzer with great market potential. In the development of continuous spectrum calculation and compensation background noise technology, the use of near-infrared (NIR) wavelengths It can penetrate into human tissues with a depth of about 5mm ~ 10mm, and proposes an innovative reflective blood oxygen saturation concentration measurement technology that can analyze the oxygen content of regional tissues, and through our proposed deep learning algorithms and correction methods, It has become a new measurement technology for determining blood oxygen saturation concentration and a physiological blood oxygen concentration analyzer for a biomedical diagnostic system.II. Hierarchical neural network construction and spectrum analysis algorithmAt the same time, we propose a deep spectrum learning (DSL) method to implement and construct the measurement sO2 algorithm. By training the neural network to directly correlate the spectral measurements with the corresponding independent sO2 tags, DSL avoids the parameter requirements of traditional mathematical models and develops deep learning methods similar to solving the inverse optical problem. Our preliminary research shows that DSL can be trained to make it highly reliable for a variety of changes in the experiment, which is suitable for including different equipment, variations in spectral sensitivity, speed, and other possible environmental variables. At the same time, we propose a layered neural network algorithm that can be further quantified to calculate the accurate pulse frequency, which is the measurement of heart rate."
"Image Recognition, Fingerprint on Display, Deep Learning, Fingerprint Recognition, Texture Inpainting, Optical Image Sensors","As the full screen display smartphone become the mainstream of the market, various modern techniques are proposed, such as 3D face recognition, broadside fingerprint recognition, fingerprint on display (FOD). This project proposes to develop an intelligent optical based fingerprint on display system with deep learning based texture inpainting, image quality stabilization, and recognition techniques. Each technical parts will be commercialized to support the development of biometrics that apply on mobile or end devices in industries. This project will develop four key techniques. First, we will calibrate and enhance the texture by an optical signal analysis and texture enhancement module. Second, when there are unclear partitions on fingerprint sensing images, we propose an intelligent inpainting technique to increase the clarity. Third, we will extract dominant feature points are extracted from the enroll images, which are representative enough to discriminate the differences between various users by the proposed partition-based fingerprint feature points extraction module. As a result, to recognize the personal fingerprint accurately, and improve the user experience as high as the user enroll times, we also developed a learning optimization mechanism of fingerprint recognition to gradually promote the recognition accuracy."
"deep learning, defect inspection, front opening unified pod (FOUP), neural network, Python programming language","The subject of project is the front opening unified pod (FOUP), a transfer device for silicon wafers in line. If there is any defect, all valuable wafers inside the FOUP will be severely damaged. Previously, the defect inspection was mainly conducted via experienced labors. However, it suffered from slowness and increasing cost. Popularity of lights-off factory further drives the development of alternative solutions, which are in need urgently. A promising one is the machine vision integrated with a well-developed program. To realize this objective, the project will develop programs based on deep learning. The programs will employ neural networks to build up their core model, while each model will be trained and optimized using a big database during the development process. The programs will be generated with Python program language, and graphic processing units (GPU) will be utilized to speed up the optimization. At the end, accuracy of the defect inspection program shall meet the requirement of industry.	This one-year-long project will be jointly participated by NTHU_PME and a world class supplier of manufacturing equipment, Taiwan Hirata Company. The timeline of this project divides into two phases. The first is to construct a trial model using MNIST (modified national institute of standards and technology) database. Accuracy higher than 0.8 will be realized as the milestone at this stage. A strong link between two participated groups will be constructed. The second phase is to collect and sort out tremendous FOUP images. Then, another model based on the prior success will be developed. The model will employ deep learning and experience twenty times optimization. The best performed model ensures its accuracy close to or even higher than 0.6. 	The representative outcome of this project is 1 term of technology transfer from NTHU to Taiwan Hirata Co. The transfer includes two models, programs, user manuals, and other technical supports. Other outcomes are 2 trained MS graduate students, 1 national conference paper, 1 international conference paper, and 1 technology report. Besides the direct benefits received by NTHU and Taiwan Hirata Co., the success of this project will help self-independence of manufacture industry in Taiwan. Technology level will be raised by converting R&D capacities in top universities to industries. A representative example will be set up through the execution of this project."
"deep learning, long-term bedridden, pressure ulcer, AI Smart Camera",The “AI Smart Camera: developing deep learning prediction model on pressure ulcer changes in long-term bedridden patients” study aims to use artificial intelligence to build an algorism for pressure ulcer detection. We combine daily videos of patients’ activity and medical records to build models to detect individual needs to prevent infection risks and reduce causes of complications. The pressure ulcer detection model will allow us to balance patients’ welfare and medical resources to maximize the benefits of the medication.
"Autonomous Vehicle, Connected Vehicle, Radio Localization, Channel State Information, Deep Learning, Support Vector Machine, Long Short-Term Memory, Deep Convolutional Generative Adversarial Network, Sensor Fusion.","Localization is one of the key technology for the operations of connected and autonomous vehicles. Due to the limited visibility of satellites in urban areas, the performance of satellite-based localization can be severely degraded. This project will focus on the study of high precision localization based on deep learning approaches for connected and autonomous vehicles. This is a two-year project. In the first year, it will study the localization based on the received signal strength in a large scale heterogeneous network, involving short-range WLAN access points and long-range 4G LTE base stations. This project will conduct signal measurements on the waypoints along the driving routes. A SVM and LSTM hybrid deep learning algorithm will be used to model the localization network. The localization error is set to be lower than 1 meter. Furthermore, in the second year, this project will pursue performance enhancement by incorporating OFDM channel state information. To measure the OFDM channel information, it will first implement an OFDM transceiver using the software-defined radio. Besides measuring the OFDM signal on the waypoints, this project will use a deep convolutional generative adversarial network to generate more OFDM signals to reduce labor costs. Both the measured and generated signals will be used to estimate vehicle location based on the SVM and LSTM hybrid model. Then, the extended Kalman filter will be used to fuses all the sensing data, including the estimated location information, HD map, IMU information, steering angle, and odometer information, to precisely predict the vehicle location. The location error is set to be lower than 50cm to fulfill the requirement for autonomous vehicles."
"Aggregate payment,Mobile payment, Deep learning, Recommendation system","There is a need for system integration in the retail market consumer market. For merchants, what is needed is a convenient and simple payment platform, and what consumers want is a convenient and smart payment method. This plan will develop the ""Fourth Party Aggregation Payment Platform System APP"" for electronic payment and third-party mobile payment system integration and API linking to provide merchants with a one-stop mobile payment solution and application method and QR code barcode. Collection and payment operations, which can start other payment channels after scanning, replacing the current inconvenient collection and payment mechanism of multiple barcodes. The plan also uses the iOS NFC API serial connection technology to develop QR code barcodes natively to launch the Apple Pay NFC transaction mechanism. Cooperative merchants do not need to purchase or rent additional NFC transaction sensor machines, which solves the ""multi-QR code barcodes, multi-machines"" in retail retailers. ""Pay for mobile payments with multiple lease fees.""In the consumer market, consumers mostly adopt the most favorable consumption mode, which can also be called ""little luck"". Another R & D focus of this plan is to combine the development and application of deep neural network technology (DNN) to build a consumer payment recommendation system, and use deep learning algorithms to mine and explore related bonuses implemented by different mobile payment platforms and different credit cards Credit feedback, focus and integration to provide consumers with the best payment advice, to meet consumers' ""better buy, more cost-effective bonus points, small rewards"", improve the overall app stickiness, and ensure the promotion and application of the platform APP .The main functions of the platform developed by this plan are: (1) Integrate multiple third-party payment payment channels and perform API linking, and provide merchant's exclusive QR code barcode for collection and payment; (2) Combine with deep neural network The development and application of technology (DNN), the establishment of a consumer payment recommendation system, the integration of bonuses and reward points from multiple different platforms and credit cards, to provide consumers with the best advice on payment options, meet the small fortunate, and increase consumer stickiness; (3) Establish a merchant's exclusive payment and payment APP platform system and report system to provide merchant consumption data and transaction analysis reports, and then assist merchants in developing marketing strategies."
"atmosphere precipitation products, regional drainage hydraulic model, surface two-dimensional inundation model, deep learning algorithm","Taiwan is located in the Pacific Rim, and is deeply influenced by the interaction between ocean and atmosphere. Whenever a typhoon strikes with torrential rainfall, it tends to bring exceeding amount and high intensity precipitation in a very short period of time, which often causes many complex flood disasters in Taiwan. The river, the regional drainage systems, urban rainwater sewers systems are all built with different standards of flood control facilities in the basin. Their respective design of rainfall intensity and duration are also different, which results in complex flood management issues. The goal of this triennium project is to use different atmosphere precipitation products and precipitation rainfall data of many ensemble members, input regional drainage hydraulic model and surface two-dimensional inundation model to perform drainage system water level simulation and inundation simulation with different geographical characteristics. Analyze the impact of different meteorological rainfall data on the results of surface hydraulic simulation and the correlation and applicability of drainage characteristics in different areas, and evaluate artificial intelligence or deep learning algorithms combined with meteorological forecast data to develop water level and flood forecasting technology. In the first year of the project, the Danshuei River Basin in northern Taiwan was the study area to establish surface runoff, regional drainage systems and surface inundation models. Execute the concatenation of various hydraulic modes and the verification of parameters. It also evaluates how the grid-type meteorological rainfall data is downscaled and input into the surface hydrological model. In the second year, the simulation results of different types of meteorological rainfall data input to the surface inundation model were analyzed to explore the relationship and applicability of different meteorological rainfall data in different regions. In the third year, artificial intelligence or deep learning algorithms were combined with meteorological rainfall forecast data to develop water level and flood forecasting technology for drainage systems to assess the feasibility of flood prevention and early warning in the future."
"Image de-noising, Deep learning, Pseudo-unsupervised learning, Particle swarm optimization.","Artificial intelligence had been defined as the focal point of national scientific and technological in the coming decade. However, while reviewing the development history of AI, the major reason of success or failure is whether it can prove that the application of AI is significantly more effective than traditional methods when dealing with practical problems. Since the remarkable success of deep learning in face recognition, many scholars have invested in the research of image enhancement with deep learning in recent years. However, most of them focus on processing Gaussian noise and it can't actually show the effectiveness of deep learning. By using the high discriminative ability of deep learning to very high random impulse noise that most needs this feature, the purpose of this research is to develop a high-performance image enhancement algorithm that fully demonstrates the practical value of AI. To cope with the difficulty of detecting very high random noise, we propose an efficient adaptive detector that combining the convolutional neural network (CNN) with particle swarm optimization (PSO). It leverages the powerful ability of deep CNN architecture to separate noise from the noisy image. Moreover, as the original unpolluted image is impossible or difficult to obtain in practice, this study is different from other works to development a novel pseudo unsupervised learning methods by using the no-reference quality index Q measure as the fitness function. This indicator is not only used to roughly estimate the noise rate of the image, but also to develop an appropriate denoising method for different images and different noise rates. This indeed achieves a better compromise between performance and efficiency. Finally, PSO is used to optimize the overall design parameters and thresholds to truly achieve a smart online and fully adaptive architecture. In order to test the robustness of the proposed method for solving high-density noise, the research will effectively prove the practical value of artificial intelligence through a large number of natural images and multiple indexes."
"3D Point Cloud Map, Autonomous Vehicle, Deep Learning, DIBR, LiDAR, HEOPC","This proposal presents “System and Chip Design of Autonomous Vehicle Virtual View and 3D Point Cloud Map Fusion Technology for Real Time Object Detection Based on Deep Learning.” We use the depth information of Depth Image Based Rendering (DIBR) technology to perform 3D point cloud image reconstruction. Then, we combined the color images modified by the Histogram Equalization and Optimal Profile Compression (HEOPC) algorithm, and further used MobileNet-YOLO neural network to achieve accurate three-dimensional autonomous vehicle environment detection and identification. In the first year of the project, we proposed “point cloud image matching and restoration design based on DIBR.” The DIBR technology is used to generate disparity map information, and the conversion formula is used to obtain the results of the depth map. The obtained results are used in combination with the LiDAR point cloud map, so that the objects in the point cloud map can be matched and repaired in depth to obtain more complete environmental information of the LiDAR point cloud map and provide a highly accurate LiDAR point cloud map for the neural network. In the second year of the project, we proposed the “night image enhancement and correction design based on the HEOPC Algorithm.”With the fast computing characteristics of HEOPC, our proposed method combines the accuracy of deep learning to achieve optimized color image enhancement and provides neural networks to obtain better color image information at night. In the third year of the project, we proposed “design of a three-dimensional LiDAR autonomous vehicle environment detection system based on MobileNet-YOLO neural network.” Based on the restored point cloud information, we use point cloud image segmentation and merging to perform object segmentation.The training data is an optimized image after enhancement. We find the area of interest as the input signal of the neural network. Then we use neural networks to recognize objects of interest area. This method can segment and identify obstacles such as vehicles and pedestrians on the road. Finally, the recognized obstacles and point cloud maps are matched to achieve “Autonomous Vehicle Virtual View and 3D Point Cloud Map Fusion Technology for Real Time Object Detection Based on Deep Learning.”"
"hyperspectral data classification, artificial neural network, deep learning network, cloud platform","Imaging spectroscopy studies how the light interacts with the observed materials, measuring the amount of light that is emitted, reflected or transmitted from a certain object or target. Hyperspectral Imaging follows this principal to collect 400-2500 nm spectral region, and narrows down the spectral resolution of each band to 10-20 nm. Due to its characteristics, every hyperspectral pixel contains abundant spectral information to detect tiny or invisible  targets and to estimate their abundance within a single pixel.This project will focus on the hyperspectral data classification by implementation of deep learning networks. The principal of DNN is the strategy of divide and conquer to divide a big problem into several smaller ones, and then takes advantage of layers and neurons to learn its pattern. Due to advance of computing power in recent years, the computable layers and neurons could be largely increased as well to form the deep learning network. Although the hardware and software of hyperspectral imaging have been advanced rapidly, most of hyperspectral data analysis techniques are still not available to the users compared with the affordable price of its sensors. It made the analysis of hyperspectral data more difficult and reduced its utility in the consumer market. This project would like to address the issues by building an open cloud platform on Google or AWS to implement several deep learning networks for hyperspectral data classification."
